"","B_R-B2_1_5404","B_R-B3_1_5405","B_R-B4_1_5406","B_R-D5_1_5407","B_R-D6_1_5408","B_R-D7_1_5409","B_R-D8_1_5410","B_R-D9_1_5411","B_R-E1_1_5412","B_R-E2_1_5413","L_R-E3_1_5424","L_R-E4_1_5425","L_R-E5_1_5426","L_R-E6_1_5427","L_R-E7_1_5428","L_R-E8_1_5429","L_R-F2_1_5433","L_R-F3_1_5434","M_R-E9_1_5435","M_R-F1_1_5436","M_R-F2_1_5437","M_R-F2_1_5439","M_R-F3_1_5438","M_R-F3_1_5440","P_R-C1_1_5414","P_R-C2_1_5415","P_R-C3_1_5416","P_R-C4_1_5417","P_R-C5_1_5418","P_R-C6_1_5419","P_R-C7_1_5420","P_R-C8_1_5421","P_R-C9_1_5422","P_R-D1_1_5423"
"Q80UJ7",4.39629444917771,5.80434087046872,5.47212110928131,5.3394799535049,5.31668297741191,9.45369418495562,4.81437993005569,6.93262894864452,5.25849535724398,3.34802345330805,1.61496760362498,0.272194361428612,1.28466852365769,0.501800133623588,1.03830410165961,1.31414087406085,0.560022491932619,NA,1.2100158866015,1.30340130398517,1.51285206223344,2.23037088158279,1.23302970904032,1.41344946947014,1.49306788399906,2.72813726971317,1.51622022494558,1.2216953047752,1.6940233917355,2.37618278189321,1.58621071101641,1.75413960359921,2.082182608688,0.592093508879075
"Q80UK0",2.08069408055539,1.46951203811139,2.4283609171866,2.36063043481829,2.9550352850631,3.9733985917702,2.66567626787446,2.74862389062598,3.76926332343258,1.68904404736044,NA,NA,NA,0.671968117687406,0.709108220593091,0.794527215530808,1.9482407857204,NA,NA,0.0932495903819597,NA,NA,2.79529227870951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q80UK7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.634278767904603,0.41318768669817,4.35067383043898,3.37873177823146,3.74099762350243,1.12715735499686,NA,NA,NA,NA,NA,3.94888538517666,NA,NA,NA,NA
"Q80UK8",4.52446079291159,4.00638879165079,2.90140388295217,2.89681726820625,2.96465697689134,2.74804431444337,2.9626134221926,2.99991844570992,NA,0.758667919995962,3.09660981436195,1.55939991920115,NA,NA,1.05567226976368,1.78135433726561,1.67296786305409,1.72792934297071,1.35424379254111,2.27332178555333,1.48537946276071,2.69255259809086,2.04168820107852,1.50954087020333,NA,NA,NA,NA,NA,3.86733221678199,NA,NA,4.62184519194129,NA
"Q80UL9",NA,NA,NA,NA,NA,2.80468124838167,NA,3.18810807586536,NA,NA,NA,NA,NA,NA,NA,NA,2.42571373850597,NA,NA,NA,5.28428118441218,3.80716846906877,3.87405063693449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q80UM3",4.44500294028705,4.64159522141974,4.78869379405706,4.75963413676991,4.61616302274767,8.02595707983342,4.0387086183326,5.39187496348721,8.8310218705024,2.93741341886166,3.09391583815031,0.937245526664871,1.3697082750231,1.3685047695057,1.36876405691492,NA,1.99449952382924,0.834760268434335,0.517588727540828,1.47098979501506,2.31479162655798,1.97611358321507,1.50475171733727,2.48860431301481,2.6241290082716,1.8727797900931,1.66522052983734,2.19404028143162,2.94932235604101,3.04973081083526,1.75059395258994,2.23758962283575,3.50573818985807,2.2782750508369
"Q80UM7",6.52637042436504,6.88374799968426,9.68055196338652,10.7787355746303,11.0449686127058,16.2176987917737,9.71739965959707,10.6095094871311,2.21920620859772,4.29537459445044,NA,NA,3.30714685375204,NA,2.32052797657395,NA,2.25913159818444,1.5392275121174,0.970762286485627,1.74289101994946,1.71667029470563,2.50805430102353,1.57345508712129,2.48932247880672,7.41214142047502,9.84486897537412,7.50410572885526,6.81515157032043,7.78387519085398,11.8209985109788,7.28149044984067,9.47349395755653,7.01819789522897,6.31085808499615
"Q80UN9",NA,NA,NA,NA,NA,NA,NA,1.12158058309435,NA,NA,NA,NA,0.327803362234025,NA,NA,0.947041489497061,2.73237925185194,NA,NA,NA,3.62516574742138,NA,3.34744815031833,NA,1.31933749734748,NA,1.29563595791451,3.15664248317,1.78779679132023,2.71573642517896,2.00376735550905,NA,NA,2.9307874864643
"Q80UP3",3.284645827739,5.83875683439921,3.43267956933652,2.55211103464788,3.80309470184393,4.18237563138535,3.28945614546713,3.65620263982614,1.58990559433191,1.38903535835583,1.19819577211011,NA,0.154152178477101,NA,NA,1.59930933625987,0.546831735087244,NA,0.84374945248403,1.19726955655692,1.95758135313538,2.3348472992707,1.26912981091738,2.7892592141238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q80UP5",2.00938554514771,2.18509544824976,2.29131693352083,2.17601713807259,1.86313401890228,4.22477285103744,2.10348055319723,3.30933262392957,NA,4.6131883764091,0.676272467625739,NA,0.505905837068941,NA,0.251783843504918,1.69560128777369,0.538768349834033,NA,0.57061618706854,1.05138871006135,1.56476195192498,1.86304848370639,1.17417987704512,0.873975103185285,1.79315328370465,0.580725583316823,0.978336559374493,1.09811289143104,NA,1.3695392362671,0.827812295395053,1.86614637458811,3.33358478748778,NA
"Q80UP8",5.05700987432145,5.92914456852033,5.60455138900725,5.69449269800865,6.36999530584562,11.1291128399277,5.2135298843093,8.03656658575352,5.38722154477263,2.79882313626125,NA,NA,NA,NA,NA,0.627979577333566,1.06449435248669,2.59307376079542,2.2339309056179,1.56524944267222,NA,3.24872413881021,NA,NA,NA,NA,2.01418095595471,NA,NA,2.45104772257499,NA,NA,3.65391951458897,0.612340021213512
"Q80US4",NA,NA,NA,NA,NA,3.87467446817919,NA,NA,NA,NA,NA,0.368337004715064,2.26467245406902,NA,NA,NA,1.45683718713017,NA,0.923567655799637,1.43039093248156,3.4016673824478,2.03875517254136,1.35855565093972,2.35124252019591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q80UU1",31.8294786088066,NA,NA,NA,NA,1.43299743183137,2.47011090786645,NA,NA,5.27621965121968,3.31288439371808,1.72196688421308,NA,0.908044875143129,NA,NA,6.54295779438587,16.1346454986307,2.37398271902989,4.44183369658175,1.97775581544632,3.18032597595182,5.66777489915828,7.32845122418814,NA,NA,NA,NA,NA,0.657422444364456,NA,NA,NA,7.38797920212709
"Q80UU2",4.5304717148069,1.61590342849504,4.03111233955002,5.70247564168472,3.8209107188017,3.60570025851314,3.05828585539801,4.62682112138668,NA,3.04244948384011,2.42261526269197,2.11223480180009,1.84271056597618,1.86991769833053,2.05201738707965,NA,2.30899464253584,0.536957601140924,1.06459649533337,1.51248570091119,2.21699295042053,1.99857682884972,2.13084051740358,2.31836838524403,NA,NA,NA,2.35636962185687,NA,2.8370162641569,NA,NA,NA,0.724782999651159
"Q80UU9",7.24714046096106,5.28797440304696,6.68308989527825,4.1106504267169,11.3321588272577,11.2547335050824,12.3578461866909,9.23745527920073,6.36792505939023,NA,NA,NA,NA,0.99095759569503,NA,NA,NA,4.3755310103291,NA,NA,NA,NA,NA,NA,8.33617024540325,NA,2.32508013298481,6.27474811382684,5.75339793778458,5.50299363986354,6.40496383681289,NA,NA,NA
"Q80UV9",NA,NA,1.5336082581356,NA,2.49556846466305,0.681771734744864,1.96876745126917,1.04180729578019,NA,0.961203207883765,0.557941556665467,NA,0.172507881427304,NA,NA,0.500576786667873,0.669804983489081,1.1272179717946,1.14235239531588,0.772825713648465,2.43497240098211,2.40806102742594,1.08061547492555,2.13462088074994,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08462226391109
"Q80UW2",3.59637590578384,7.11629796458856,6.10924167691867,5.9776676735889,9.68007770246182,10.2581489543019,5.44699496081599,6.17740253669567,4.24972961771046,3.90411784602741,NA,NA,2.46420992823176,NA,1.47177655644736,NA,3.17996218104393,NA,NA,NA,NA,NA,NA,NA,3.80069414111024,4.55634476382805,NA,NA,NA,NA,NA,NA,NA,NA
"Q80UW3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8161371567966,NA,NA,NA,NA,NA,0.620667347969789,1.00997368744158,2.88329577382866,3.58427509411045,2.12685993097031,4.60342203159154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q80UW5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.33442705811015,0.498798858196645,1.09871354664682,0.230987850495869,1.28082156461213,NA,1.99265555025964,1.9017445992207,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.680054288865303,NA,0.660494272127134,NA,1.44003231582652,2.38661431662912,1.9516192006047
"Q80UW8",2.90270810754815,2.45136001772239,2.22285272876334,2.5814770358901,1.7237239300171,3.17221154816114,1.54591684591139,2.87086056471906,1.64012990320517,NA,NA,1.21042625635539,0.942998559403439,NA,0.636346506918926,NA,0.112736199986544,1.20175667373219,0.868176522101512,1.20032808297518,1.59344440220595,2.41779916378058,1.60420830517506,1.75358241225408,2.39678054146388,1.0668279012373,1.39470923264047,0.808235004172864,0.930015522120332,1.68841197071007,1.45270794840644,2.36311593457803,2.09261189936256,1.09998601907652
"Q80UX8",NA,1.51187971318328,1.57939323565556,NA,2.10409947257945,2.14927091771531,0.740539600737103,1.1510466612614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12475670200727,NA,NA,NA,NA,NA,0.455556870092638,0.997429693117227,0.964865627694218,0.61523410876136,NA,0.923955615741152,NA,NA
"Q80UY1",3.42510211357608,NA,1.92539590819531,3.30258776154895,1.53385470095163,3.20625601289847,3.06959274721409,1.3234185488063,NA,2.86494674632485,0.621210048916294,1.06206258443877,0.924227904310665,0.197573084293772,NA,NA,1.34791162577046,NA,0.854129534266245,1.52152424492815,1.76734432860413,2.52698844186854,1.98496460682756,2.80770125159943,NA,0.187069060518822,NA,0.792960412243762,1.51453903424064,1.46820110471468,1.05342449857908,NA,NA,NA
"Q80UZ0",3.074959997131,NA,0.674160876570631,1.16356376401451,1.26734782761308,1.32335676537129,1.18921471147521,NA,NA,NA,0.0693147180559945,0.944604739699973,0.630356569910033,NA,0.315741862996623,0.480601264461344,1.37250656188886,NA,NA,NA,NA,2.39554081366775,NA,3.23387078413741,NA,NA,1.80296431116025,0.903071549703222,4.44680182844031,2.51231556846637,2.36000872868035,NA,NA,1.24563026572739
"Q80UZ2",NA,NA,2.49582484403925,1.4383952958447,0.654946829038349,2.01519512055885,1.50692576899778,1.88389132080959,NA,3.65026942580759,NA,1.77503418161804,NA,NA,NA,0.433633608706209,NA,NA,0.909707489968063,0.0693147180559945,2.04051118143171,1.6930244848248,0.80327396972146,1.32219813360964,1.50034531801065,0.369078311953548,NA,0.302062100907441,0.0693147180559945,1.27630322423915,NA,NA,NA,NA
"Q80V03",14.9096277919763,18.457109727815,8.873855118459,7.61589818620267,5.62194646633089,12.4280921144423,7.86200453093215,12.2168005240321,19.7828860553131,12.091305740966,5.73412564907605,8.29155178888236,1.75950078767681,2.65362280064825,NA,0.144585830066793,15.4361102122155,NA,NA,4.38641046903086,NA,5.38834055925876,NA,NA,NA,NA,8.18899802355984,1.66738691733232,1.87727146737126,3.42342044275819,NA,5.140734369397,2.63258078816011,2.44192912166317
"Q80V24",NA,7.23365360770965,1.26746451293839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.643295926843182,0.727868164645739,NA,NA,NA,NA,NA,NA,NA,1.74868848711061,19.2333405795165,NA,NA,NA,NA,NA
"Q80V26",2.01216240341996,2.78207830695513,2.68450348827417,2.08782585698433,2.89666570446208,4.4840334653377,2.46078329125128,2.36815360590159,1.97497068681842,4.02668813119107,1.43067711309859,1.14208975238711,0.800781132205798,0.428328550538741,0.670913625995559,0.953765287830807,1.3710142110516,NA,0.502489557118957,1.15381744146366,1.92152610362138,2.6255418148829,1.435634447766,1.78462722484261,2.20749536147947,2.34827984679577,3.04922202858248,2.19487409668848,2.21890360887868,3.17199878884359,2.79347824359379,3.97868295248037,1.82580273769571,1.83779521807293
"Q80V31",2.94325924469341,3.03111997944222,2.74856323592452,1.69354225276564,1.53332721129442,3.41865328457684,1.75123616255786,5.38937754457804,NA,NA,0.80584461089404,NA,NA,NA,NA,NA,NA,NA,NA,0.126553082867364,NA,0.0693147180559945,0.962117560284592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q80V42",23.6372724400894,34.1898756865714,20.2744237192829,13.5051430076323,18.2452918566454,28.7375028524212,15.1672294207859,12.2279838577585,NA,14.4680970577794,NA,NA,0.964803958910433,NA,NA,NA,NA,NA,0.664665723877186,NA,3.39424007424765,2.73757377038394,NA,NA,2.37536914591624,NA,NA,NA,NA,0.584660546690681,NA,NA,NA,1.65558088520057
"Q80V62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118865443528541,1.14647950848375,2.6542991896629,1.59064920211292,1.99609167255338,2.40530170527269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q80V85",NA,NA,NA,NA,NA,4.94861174345384,2.06225288828691,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.90093660396712,NA,NA,0.0693147180559945,NA,2.59068660722228,NA,3.99827086961785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q80V86",NA,NA,NA,NA,2.60795783926241,10.236747757359,2.13242698490798,NA,NA,NA,NA,1.60020127055218,1.62558150798004,NA,NA,NA,3.04340425615945,NA,2.23251124217857,1.2876376696299,4.15555812277511,2.5632618956686,NA,2.99246838022042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q80V91",11.1190447482809,3.49776024819165,4.76183108574475,4.54423509478374,4.01143182866905,15.4270999062499,4.05022212973837,8.70751380161211,NA,9.69716143027978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54170386100968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q80V94",3.93252477611545,NA,2.5603295862779,5.37769601258942,3.71320750123636,5.16726429327258,3.48997160956062,7.9832986971484,NA,1.9292876306759,NA,NA,2.26657130285513,NA,NA,NA,1.05701637427511,NA,0.971604586510643,1.40602186006162,2.68231032853893,2.31862252171217,1.76918088624245,1.63185743471481,2.37478301740526,1.90924375082598,3.03433244759664,2.41978943723517,3.53594042364255,3.27423949792922,2.20713260170698,2.34428442959799,0.4648225005186,1.90999289618518
"Q80VA0",NA,NA,NA,0.590924048949158,NA,3.81669230748035,NA,NA,NA,NA,NA,NA,0.849135995748902,NA,NA,NA,1.00828690138294,NA,1.0960761389932,1.26595447252953,2.60459936559954,1.64287874554731,1.31438930728405,1.46345263523607,3.89154845699011,2.44592133822413,2.50010102488312,0.956849381484218,2.25435441192524,2.17794810277266,4.02552369263379,1.61458096557667,4.60626257349996,4.19383594789651
"Q80VA5",NA,NA,NA,NA,NA,0.817645392305012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35393217664751,5.222310293628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q80VC6",2.32634337250354,NA,0.892850974828233,NA,0.955173279063587,NA,1.56018788263227,NA,NA,NA,4.08719552279074,0.435774925740919,NA,NA,NA,0.611306853237288,NA,1.57525887876852,0.344369675113421,0.37884698031097,3.75782509959264,NA,1.36968847614822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q80VC9",7.90193254375917,12.5508082409376,7.32365283864001,6.7462149891103,6.61724912984076,11.6818084773517,7.82739235051424,13.9914823132505,7.93163235454464,6.10788538669235,1.65553235597109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.610404039119007,0.743887870585107,0.935527132888471,1.4737058389522,1.01398866193789,0.789753081496342,NA,170.704988095085
"Q80VD1",7.73556949476465,6.9419915969076,6.73314619208088,7.20056616494342,6.88336775777745,9.95128651870715,6.4671568714451,9.55785466181652,9.90631796753035,4.94066921542645,4.70323928566625,2.80420379070863,5.30515724645882,2.41275191020708,2.20100762471024,2.55758745961032,4.25341547487147,3.48388690101987,1.29238432097589,2.183120311628,2.85430066228172,3.33263825091338,2.45480149488555,3.32894880533597,5.2593227062663,4.99090375611567,6.89177578696149,4.24096401111241,3.95511039780568,6.27161831791255,3.46972590794459,4.07911262458402,3.74800270192219,3.74028318396737
"Q80VH0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.74300124567262,2.07266944823877,1.39673149023708,NA,NA,NA,NA,NA,NA,NA,2.03969175639902,NA,NA,NA,36.4071663918493,NA,NA,NA,NA,NA,NA,NA,NA,NA
